id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1458011774570074115	1458011774570074115	2021-11-09 07:01:10 -03	2021-11-09	07:01:10	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- RIO GRANDE DO SUL: Mais uma obra das 3200 obras do @MTurismo no Brasil.  - Construções em Cuba, Argentina, Venezuela, países africanos,etc.. eram a realidade.@gilsonmachadont .  - É preciso resgatar o tempo perdido, quando o dinheiro do pagador de impostos não ficava no Brasil.  https://t.co/TlUOcWf7xR	pt	[{'screen_name': 'mturismo', 'name': 'ministério do turismo', 'id': '62891396'}, {'screen_name': 'gilsonmachadont', 'name': 'gilson machado neto', 'id': '842694640432242688'}]	[]	[]	860	3549	15241	[]	[]	https://twitter.com/jairbolsonaro/status/1458011774570074115	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1458011697822773253/pu/img/xe0HZUFCll7p_6zN.jpg							[]				
1457779467233882115	1457650280825229312	2021-11-08 15:38:03 -03	2021-11-08	15:38:03	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Muito mais informações atualizadas de segunda a segunda. Siga-nos em em mais esta rede social 👍🏻:  https://t.co/O8KTejD56b  https://t.co/FfkMZ8VoiO	pt	[]	['https://t.me/jairbolsonarobrasil']	['https://pbs.twimg.com/media/FDsSsDDUUAArMhE.jpg']	374	872	4244	[]	[]	https://twitter.com/jairbolsonaro/status/1457779467233882115	False		1	https://pbs.twimg.com/media/FDsSsDDUUAArMhE.jpg							[]				
1457778204186329101	1457694683984011266	2021-11-08 15:33:02 -03	2021-11-08	15:33:02	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@fabiofaria @govbr 🤝, Ministro!	es	[]	[]	[]	132	368	7716	[]	[]	https://twitter.com/jairbolsonaro/status/1457778204186329101	False		0								[{'screen_name': 'fabiofaria', 'name': 'Fábio Faria 🇧🇷🇧🇷🇧🇷', 'id': '51827346'}, {'screen_name': 'govbr', 'name': 'Governo do Brasil', 'id': '861707648584085504'}]				
1457650280825229312	1457650280825229312	2021-11-08 07:04:43 -03	2021-11-08	07:04:43	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- SuperInfra / mais dois leilões bem sucedidos: no Porto de Maceió/AL e o Terminal Salineiro de Areia Branca/RN. R$ 222 milhões de investimentos privados que potencializarão ainda mais o setor portuário e gerar emprego para cerca de 3 mil chefes de família. @MInfraestrutura	pt	[{'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}]	[]	[]	867	3906	20848	[]	[]	https://twitter.com/jairbolsonaro/status/1457650280825229312	False		0								[]				
1457493067871760385	1457493067871760385	2021-11-07 20:40:00 -03	2021-11-07	20:40:00	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Palmeira/Paraná. - Parada não programada.  https://t.co/3KC1rw2Rea	pt	[]	[]	[]	835	3692	18856	[]	[]	https://twitter.com/jairbolsonaro/status/1457493067871760385	False		1	https://pbs.twimg.com/amplify_video_thumb/1457492630439354375/img/aEL4Vo-NQ2LZo-YS.jpg							[]				
1457387532522561538	1457339197979779074	2021-11-07 13:40:39 -03	2021-11-07	13:40:39	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@fabiofaria 🤝, Ministro!	es	[]	[]	[]	72	274	4449	[]	[]	https://twitter.com/jairbolsonaro/status/1457387532522561538	False		0								[{'screen_name': 'fabiofaria', 'name': 'Fábio Faria 🇧🇷🇧🇷🇧🇷', 'id': '51827346'}]				
1457386431467429888	1457386262093045760	2021-11-07 13:36:16 -03	2021-11-07	13:36:16	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Muitos homens e mulheres do campo esperavam por esse momento há mais de 15 anos. @Mapa_Brasil @TerezaCrisMS @Incra_oficial @secomvc @govbr	pt	[{'screen_name': 'mapa_brasil', 'name': 'ministério da agricultura', 'id': '2803613940'}, {'screen_name': 'terezacrisms', 'name': 'tereza cristina', 'id': '270399607'}, {'screen_name': 'incra_oficial', 'name': 'incra ascom', 'id': '90619222'}, {'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	[]	152	1067	6280	[]	[]	https://twitter.com/jairbolsonaro/status/1457386431467429888	False		0								[]				
1457386262093045760	1457386262093045760	2021-11-07 13:35:36 -03	2021-11-07	13:35:36	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Nova rodada: ontem (6), mais de 1000 famílias de Sidrolândia/MS receberam o título de propriedade de suas terras. Foram, entregues 531 documentos definitivos e 541 Contratos de Concessão de Uso para os assentados da região, além de créditos para desenvolvimento de produção.  https://t.co/lzfKeqsWSS	pt	[]	[]	[]	454	3403	15509	[]	[]	https://twitter.com/jairbolsonaro/status/1457386262093045760	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1457386215410446346/pu/img/XneKqSoLjzIH3dhz.jpg							[]				
1457294397926744067	1457294274035429378	2021-11-07 07:30:34 -03	2021-11-07	07:30:34	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- MAC13, no Porto de Maceió/AL garantiu R$ 57,8 milhões e o Terminal Salineiro de Areia Branca/RN consegue R$ 165 milhões, fechando R$ 222 milhões de investimentos privados. @ppinvestimentos @portosdobrasil @govbr	pt	[{'screen_name': 'ppinvestimentos', 'name': 'programa de parcerias de investimentos', 'id': '775320812047958016'}, {'screen_name': 'portosdobrasil', 'name': 'portos do brasil', 'id': '52137895'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	[]	136	1559	9719	[]	[]	https://twitter.com/jairbolsonaro/status/1457294397926744067	False		0								[]				
1457294274035429378	1457294274035429378	2021-11-07 07:30:04 -03	2021-11-07	07:30:04	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- ALAGOAS / RIO GRANDE DO NORTE: Mais 2 leilões portuários bem-sucedidos nessa segunda rodada de leilões da SuperInfra que vão potencializar ainda mais o setor portuário e gerar emprego para cerca de 3 mil pais de família. @MInfraestrutura @tarcisiogdf	pt	[{'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}, {'screen_name': 'tarcisiogdf', 'name': 'tarcísio gomes de freitas', 'id': '1078618844007157761'}]	[]	[]	459	3467	18503	[]	[]	https://twitter.com/jairbolsonaro/status/1457294274035429378	False		0								[]				
1457112947583508485	1457109442072399880	2021-11-06 19:29:33 -03	2021-11-06	19:29:33	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@TerezaCrisMS 🤝🇧🇷, Ministra!	es	[]	[]	[]	49	326	3561	[]	[]	https://twitter.com/jairbolsonaro/status/1457112947583508485	False		0								[{'screen_name': 'TerezaCrisMS', 'name': 'Tereza Cristina', 'id': '270399607'}]				
1457084385283477519	1457061290107707405	2021-11-06 17:36:03 -03	2021-11-06	17:36:03	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@exercitooficial @DNIToficial 🇧🇷🤝	und	[]	[]	[]	74	250	3452	[]	[]	https://twitter.com/jairbolsonaro/status/1457084385283477519	False		0								[{'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}, {'screen_name': 'DNIToficial', 'name': 'DNIT', 'id': '455069103'}]				
1457033089092362241	1457033089092362241	2021-11-06 14:12:13 -03	2021-11-06	14:12:13	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Após compromissos no Paraná - 🇧🇷 Piraí do Sul - 6 Nov 21 👍🏻  https://t.co/xI7XA81jc1	pt	[]	[]	[]	1339	4924	24697	[]	[]	https://twitter.com/jairbolsonaro/status/1457033089092362241	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1457032871785508869/pu/img/Sp4JoqIJPHr4dAXG.jpg							[]				
1456925256980078593	1456925177405657088	2021-11-06 07:03:44 -03	2021-11-06	07:03:44	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Todos os recursos são aplicados no investimento de material humano, equipamento e inteligência das Forças de Segurança Pública. @govbrazil @govbr   Saiba mais:  https://t.co/VfvMO0gjOK	pt	[{'screen_name': 'govbrazil', 'name': 'government of brazil', 'id': '126397246'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	['https://bit.ly/3mFwGQX']	[]	129	1163	6356	[]	[]	https://twitter.com/jairbolsonaro/status/1456925256980078593	False		0								[]				
1456925177405657088	1456925177405657088	2021-11-06 07:03:25 -03	2021-11-06	07:03:25	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O @JusticaGovBR alcançou número recorde de leilões de bens apreendidos em operações policiais de janeiro a outubro deste ano, em comparação com o total realizado em 2020. Foram vendidos mais de 3 mil itens e arrecadados cerca de RS 105 milhões! @andersongtorres	pt	[{'screen_name': 'justicagovbr', 'name': 'ministério da justiça e segurança pública', 'id': '68810711'}, {'screen_name': 'andersongtorres', 'name': 'anderson torres', 'id': '1108101424699899904'}]	[]	[]	449	3275	17686	[]	[]	https://twitter.com/jairbolsonaro/status/1456925177405657088	False		0								[]				
1456779548117422081	1456779509101907972	2021-11-05 21:24:44 -03	2021-11-05	21:24:44	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- A obra, que recebeu investimentos de R$ 51,8 milhões, vai atender aos bairros Uvaranas, Maria Otília e Los Angeles, além de garantir regularidade na distribuição de água tratada para toda a população do município.	pt	[]	[]	[]	122	1271	8645	[]	[]	https://twitter.com/jairbolsonaro/status/1456779548117422081	False		0								[]				
1456779509101907972	1456779509101907972	2021-11-05 21:24:35 -03	2021-11-05	21:24:35	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Paraná (05/11/2021):  - Entrega da ampliação do Sistema de Abastecimento de Água de Ponta Grossa (SSA)  - Cerca de 358 mil paranaenses serão beneficiados com a entrega da ampliação do SSA do município.  https://t.co/Cfrp0C67NK	pt	[]	[]	[]	648	3730	19650	[]	[]	https://twitter.com/jairbolsonaro/status/1456779509101907972	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1456778995534598145/pu/img/b0qzDkqncL_DOr4y.jpg							[]				
1456749731082801154	1456749588719808518	2021-11-05 19:26:15 -03	2021-11-05	19:26:15	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Neste momento de profunda dor e tristeza peço a Deus que console o coração de seus fãs e, em especial, de seus amigos e familiares, bem como das demais vítimas do acidente. Que a dor da saudade dê lugar à certeza de que a morte não é o fim. E que Deus conforte a todos.	pt	[]	[]	[]	556	3824	44255	[]	[]	https://twitter.com/jairbolsonaro/status/1456749731082801154	False		0								[]				
1456749651437162505	1456749588719808518	2021-11-05 19:25:56 -03	2021-11-05	19:25:56	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O sentimento é de que perdemos alguém muito próximo, já que Marília sempre esteve presente em nossas vidas através de suas canções.	pt	[]	[]	[]	291	3203	40305	[]	[]	https://twitter.com/jairbolsonaro/status/1456749651437162505	False		0								[]				
1456749588719808518	1456749588719808518	2021-11-05 19:25:41 -03	2021-11-05	19:25:41	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O país inteiro recebe em choque a notícia do passamento da jovem cantora sertaneja Marília Mendonça, uma das maiores artistas de sua geração, que com sua voz única, seu carisma e sua música conquistou o carinho e a admiração de todos nós.	pt	[]	[]	[]	1797	8045	82800	[]	[]	https://twitter.com/jairbolsonaro/status/1456749588719808518	False		0								[]				
1456714283291713541	1456714283291713541	2021-11-05 17:05:24 -03	2021-11-05	17:05:24	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Atualizações de informações dia após dia no nosso Telegram 👍🏻 / Inscreva-se:  https://t.co/O8KTejUGuL  https://t.co/6st2GcJ0Nx	pt	[]	['https://t.me/jairbolsonarobrasil']	[]	389	2063	10234	[]	[]	https://twitter.com/jairbolsonaro/status/1456714283291713541	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1456714217323630602/pu/img/Q1ZE_zlvN4r1usSA.jpg							[]				
1456676557347430403	1456654178432978953	2021-11-05 14:35:29 -03	2021-11-05	14:35:29	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@fabiofaria 🤝, Ministro!	es	[]	[]	[]	115	428	6367	[]	[]	https://twitter.com/jairbolsonaro/status/1456676557347430403	False		0								[{'screen_name': 'fabiofaria', 'name': 'Fábio Faria 🇧🇷🇧🇷🇧🇷', 'id': '51827346'}]				
1456547536123072514	1456547256774107188	2021-11-05 06:02:48 -03	2021-11-05	06:02:48	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O Canal do Sertão Baiano cortará a região, trará a redenção para aquela localidade e permitir que os habitantes possam, finalmente, ter dignidade. Com isso, o @govbr contribui para mais geração de renda e de empregos em uma região que necessita de apoio para crescer.	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	[]	201	1855	10305	[]	[]	https://twitter.com/jairbolsonaro/status/1456547536123072514	False		0								[]				
1456547256774107188	1456547256774107188	2021-11-05 06:01:42 -03	2021-11-05	06:01:42	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- BAHIA: Após 50 anos de espera, dada mais uma largada! Com canal do sertão baiano, o @gov alcançará mais de 70 mil produtores rurais e mais de 1 milhão de brasileiros com o acesso a água. Além disso, o canal tem potencial para gerar 45 mil empregos diretos e indiretos.  https://t.co/0XObMCp4zm	pt	[]	[]	[]	818	5286	21832	[]	[]	https://twitter.com/jairbolsonaro/status/1456547256774107188	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1456546751570190354/pu/img/phfyMh42h7cpAsVC.jpg							[]				
1456380882181242886	1456380882181242886	2021-11-04 19:00:35 -03	2021-11-04	19:00:35	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Presidente Jair Bolsonaro/ LIVE DA SEMANA (04/11/2021).  https://t.co/4KHLg8LdB2	es	[]	['https://youtu.be/Q8gH_Hy39ss']	[]	581	2084	10537	[]	[]	https://twitter.com/jairbolsonaro/status/1456380882181242886	False		0								[]				
1456301608447393793	1456223748395307013	2021-11-04 13:45:34 -03	2021-11-04	13:45:34	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@fabiofaria @AppelLuciano 🤝, Ministro!	es	[]	[]	[]	95	279	4748	[]	[]	https://twitter.com/jairbolsonaro/status/1456301608447393793	False		0								[{'screen_name': 'fabiofaria', 'name': 'Fábio Faria 🇧🇷🇧🇷🇧🇷', 'id': '51827346'}, {'screen_name': 'AppelLuciano', 'name': 'Luciano Appel 🇧🇷🇧🇷', 'id': '1122347280797974528'}]				
1456296403936874496	1456290497111203844	2021-11-04 13:24:54 -03	2021-11-04	13:24:54	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@ebserh @MEC_Comunicacao @govbr 🤝🇧🇷!	und	[]	[]	[]	12	25	239	[]	[]	https://twitter.com/jairbolsonaro/status/1456296403936874496	False		0								[{'screen_name': 'ebserh', 'name': 'Ebserh', 'id': '1392868538'}, {'screen_name': 'MEC_Comunicacao', 'name': 'Ministério da Educação', 'id': '56780945'}, {'screen_name': 'govbr', 'name': 'Governo do Brasil', 'id': '861707648584085504'}]				
1456290712371269632	1456290497111203844	2021-11-04 13:02:17 -03	2021-11-04	13:02:17	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Fora os bilhões de reais enviados a governadores e prefeitos no combate ao covid, e já são mais de 334 milhões de doses de vacinas distribuídas a todos os estados e municípios do Brasil. Seguimos cumprindo o papel constitucional também na área de saúde.	pt	[]	[]	[]	262	1283	6118	[]	[]	https://twitter.com/jairbolsonaro/status/1456290712371269632	False		0								[]				
1456290497111203844	1456290497111203844	2021-11-04 13:01:25 -03	2021-11-04	13:01:25	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Em nova rodada, os Hospitais Universitários Federais vinculados à Rede @ebserh / @MEC_Comunicacao receberam mais R$ 50 milhões em recursos suplementares do @govbr .   - Valores garantem o abastecimento das unidades no final de 2021 e no início de 2022.  https://t.co/3d3tGtTCXL	pt	[{'screen_name': 'ebserh', 'name': 'ebserh', 'id': '1392868538'}, {'screen_name': 'mec_comunicacao', 'name': 'ministério da educação', 'id': '56780945'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	['https://pbs.twimg.com/media/FDXIe3qWEAMEe21.jpg']	354	2448	11258	[]	[]	https://twitter.com/jairbolsonaro/status/1456290497111203844	False		1	https://pbs.twimg.com/media/FDXIe3qWEAMEe21.jpg							[]				
1456189689468174338	1456189372013944837	2021-11-04 06:20:51 -03	2021-11-04	06:20:51	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Os IP4 tem objetivo de impulsionar o desenvolvimento econômico e melhorar a qualidade de vida da população. Os pequenos portos exercem o papel social de facilitar a integração entre as comunidades ribeirinhas e funcionam como uma pequena rodoviária às margens dos rios.	pt	[]	[]	[]	87	1014	6774	[]	[]	https://twitter.com/jairbolsonaro/status/1456189689468174338	False		0								[]				
1456189522002202630	1456189372013944837	2021-11-04 06:20:11 -03	2021-11-04	06:20:11	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- A entrega leva infraestrutura e segurança para cidades que tem uma alta demanda por transporte hidroviário. As equipes do @DNIToficial fizeram terminal de passageiros, armazém de carga, estação de tratamento de esgoto (ETE), fábrica de gelo/câmara frigorífica e estacionamento.	pt	[{'screen_name': 'dnitoficial', 'name': 'dnit', 'id': '455069103'}]	[]	[]	64	1029	6843	[]	[]	https://twitter.com/jairbolsonaro/status/1456189522002202630	False		0								[]				
1456189372013944837	1456189372013944837	2021-11-04 06:19:35 -03	2021-11-04	06:19:35	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Neste mês, o Governo do Brasil iniciou as operações de uma Instalação Portuária de Pequeno Porte (IP4), em Silves/AM. A instalação desta nova fase deste tipo de estrutura facilita o embarque e desembarque de mais de 9 mil moradores. @govbr @MInfraestrutura @tarcisiogdf  https://t.co/QToCTvp0Fj	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}, {'screen_name': 'tarcisiogdf', 'name': 'tarcísio gomes de freitas', 'id': '1078618844007157761'}]	[]	[]	415	3223	15537	[]	[]	https://twitter.com/jairbolsonaro/status/1456189372013944837	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1456189316166737924/pu/img/eaHDagf3AoSVyW-b.jpg							[]				
1455991675805908992	1455990943966973960	2021-11-03 17:14:01 -03	2021-11-03	17:14:01	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O @MInfraestrutura fechou o mês de Outubro com uma média de 3 entregas por semana. Regiões Sul, Sudeste, Centro-Oeste e Nordeste contempladas. Foram 85 obras concluídas em 2021 e a pasta segue firme para alcançar a nossa meta de 100 entregas este ano.  Saiba detalhes na imagem:  https://t.co/5arKKAxtZc	pt	[{'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}]	[]	['https://pbs.twimg.com/media/FDS4szgX0AMQbkw.jpg']	151	1341	6389	[]	[]	https://twitter.com/jairbolsonaro/status/1455991675805908992	False		1	https://pbs.twimg.com/media/FDS4szgX0AMQbkw.jpg							[]				
1455990943966973960	1455990943966973960	2021-11-03 17:11:06 -03	2021-11-03	17:11:06	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		-O programa ProTrilhos do @govbr , que estimula a ampliação da malha ferroviária nacional pelo instrumento de outorga por autorização, aumenta a atratividade do setor privado para realizar investimentos em ferrovias, com mais empregos, infraestrutura e preservando o meio ambiente  https://t.co/XZFBZsw3tG	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	['https://pbs.twimg.com/media/FDS4Cm5XIAIehes.jpg']	500	3559	16310	[]	[]	https://twitter.com/jairbolsonaro/status/1455990943966973960	False		1	https://pbs.twimg.com/media/FDS4Cm5XIAIehes.jpg							[]				
1455840670590062593	1455840670590062593	2021-11-03 07:13:58 -03	2021-11-03	07:13:58	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Ferramenta eficiente para auxiliar na elucidação de crimes e identificação de pessoas desaparecidos, a Rede Integrada de Bancos de Perfis Genéticos (RIBPG) recebeu, desde 2019, R$ 150 milhões em investimentos do @JusticaGovBR . @andersongtorres  https://t.co/ClU6VGQcEH	pt	[{'screen_name': 'justicagovbr', 'name': 'ministério da justiça e segurança pública', 'id': '68810711'}, {'screen_name': 'andersongtorres', 'name': 'anderson torres', 'id': '1108101424699899904'}]	[]	[]	426	2808	12390	[]	[]	https://twitter.com/jairbolsonaro/status/1455840670590062593	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1455840557918531587/pu/img/8zRvdM0ztwtgB4iq.jpg							[]				
1455639269758881798	1455638949909565440	2021-11-02 17:53:41 -03	2021-11-02	17:53:41	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O @govbr em menos de três anos já entregou mais títulos de propriedade de terra do que todos os governos somados desde o início dos anos 2000. @secomvc	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}]	[]	[]	162	1614	8733	[]	[]	https://twitter.com/jairbolsonaro/status/1455639269758881798	False		0								[]				
1455639143694970882	1455638949909565440	2021-11-02 17:53:10 -03	2021-11-02	17:53:10	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Desde o início da gradativa do @Mapa_Brasil , a Ministra @terezacristinams prioriza a entrega de títulos e a integração das políticas públicas. Não apenas entregando os títulos de terra, mas também novas oportundidade de renda, qualidade de vida e liberdade. @Incra_oficial	pt	[{'screen_name': 'mapa_brasil', 'name': 'ministério da agricultura', 'id': '2803613940'}, {'screen_name': 'incra_oficial', 'name': 'incra ascom', 'id': '90619222'}]	[]	[]	112	1181	7589	[]	[]	https://twitter.com/jairbolsonaro/status/1455639143694970882	False		0								[]				
1455638949909565440	1455638949909565440	2021-11-02 17:52:24 -03	2021-11-02	17:52:24	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Mais 300 famílias rurais de Nova Alvorada do Sul/MS poderão ter acesso a diversas políticas públicas. Ontem (30), o @govbr entregou mais 126 títulos definitivos, 196 Contratos de Concessão de Uso, além de 28 contratos de crédito do Fomento Mulher (R$140 mil). @govbrazil  https://t.co/CVe1A8zmNQ	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'govbrazil', 'name': 'government of brazil', 'id': '126397246'}]	[]	['https://pbs.twimg.com/media/FDN35kMXEAkRTFn.jpg']	423	3478	17161	[]	[]	https://twitter.com/jairbolsonaro/status/1455638949909565440	False		1	https://pbs.twimg.com/media/FDN35kMXEAkRTFn.jpg							[]				
1455630486261403657	1455451277912158211	2021-11-02 17:18:46 -03	2021-11-02	17:18:46	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Mais informações todos os dias atualizadas em nosso Telegram. Seja bem-vindo:  https://t.co/O8KTejUGuL  https://t.co/HMPTQium4M	pt	[]	['https://t.me/jairbolsonarobrasil']	['https://pbs.twimg.com/media/FDNwNLGWQAovzUq.jpg']	153	777	3724	[]	[]	https://twitter.com/jairbolsonaro/status/1455630486261403657	False		1	https://pbs.twimg.com/media/FDNwNLGWQAovzUq.jpg							[]				
1455524597034635279	1455524597034635279	2021-11-02 10:18:00 -03	2021-11-02	10:18:00	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Homenagem aos Militares Brasileiros mortos na Itália durante a segunda guerra mundial. - Heróis que tombaram, garantindo nossa liberdade enfrentando o nazismo e o fascismo. (02/11/2021) - No Monumento Votivo Militar Brasileiro.  https://t.co/wUKS3gHOSl	pt	[]	[]	['https://pbs.twimg.com/media/FDMP5VFWQAkScSo.jpg']	1588	5674	36410	[]	[]	https://twitter.com/jairbolsonaro/status/1455524597034635279	False		1	https://pbs.twimg.com/media/FDMP5VFWQAkScSo.jpg							[]				
1455451277912158211	1455451277912158211	2021-11-02 05:26:40 -03	2021-11-02	05:26:40	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- As Políticas Públicas para a Cultura contemplam o povo brasileiro e não as elites de outrora.  - Estímulo ao talento de crianças e jovens é o caminho para uma construção de uma base sólida na Cultura de uma Nação.  @MTurismo @gilsonmachadont @CulturaGovBr @Caixa @mfriasoficial  https://t.co/xRL3NzdTGm	pt	[{'screen_name': 'mturismo', 'name': 'ministério do turismo', 'id': '62891396'}, {'screen_name': 'gilsonmachadont', 'name': 'gilson machado neto', 'id': '842694640432242688'}, {'screen_name': 'culturagovbr', 'name': 'secretaria especial da cultura', 'id': '19301021'}, {'screen_name': 'caixa', 'name': 'caixa', 'id': '229191436'}, {'screen_name': 'mfriasoficial', 'name': 'mariofrias', 'id': '1213876635331465216'}]	[]	[]	717	3883	17190	[]	[]	https://twitter.com/jairbolsonaro/status/1455451277912158211	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1455450561554309123/pu/img/XsOLXQSxVN4BTnQd.jpg							[]				
1455268832717717515	1455268448003559426	2021-11-01 17:21:41 -03	2021-11-01	17:21:41	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		@ppinvestimentos @MinEconomia @MInfraestrutura @MarthaSeillier @tarcisiogdf @B3_Oficial 🤝, Ministro.	es	[]	[]	[]	52	177	3489	[]	[]	https://twitter.com/jairbolsonaro/status/1455268832717717515	False		0								[{'screen_name': 'ppinvestimentos', 'name': 'Programa de Parcerias de Investimentos', 'id': '775320812047958016'}, {'screen_name': 'MinEconomia', 'name': 'Ministério da Economia', 'id': '216777909'}, {'screen_name': 'MInfraestrutura', 'name': 'Ministério da Infraestrutura', 'id': '523331076'}, {'screen_name': 'MarthaSeillier', 'name': 'Martha Seillier', 'id': '922461192966365184'}, {'screen_name': 'tarcisiogdf', 'name': 'Tarcísio Gomes de Freitas', 'id': '1078618844007157761'}, {'screen_name': 'B3_Oficial', 'name': 'B3', 'id': '74550038'}]				
1455265943073005576	1455265943073005576	2021-11-01 17:10:13 -03	2021-11-01	17:10:13	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Basílica de Santo António / Pádua (01/11/2021)  https://t.co/J9alKbuApe	und	[]	[]	[]	1559	4512	28899	[]	[]	https://twitter.com/jairbolsonaro/status/1455265943073005576	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1455265804719726593/pu/img/c8j664MMKlJaj1Vo.jpg							[]				
1455189778324918276	1455189778324918276	2021-11-01 12:07:33 -03	2021-11-01	12:07:33	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Anguillara Vêneta -  Itália (01/11/2021)  https://t.co/e8aXpD1aIz	pt	[]	[]	[]	1168	4254	20413	[]	[]	https://twitter.com/jairbolsonaro/status/1455189778324918276	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1455187246932537347/pu/img/MEvSYqx1hKFMjFqV.jpg							[]				
1455090785561493504	1455090471592681473	2021-11-01 05:34:12 -03	2021-11-01	05:34:12	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- A previsão é que seja instalada até o ano que vem, priorizando a pesquisa em saúde global e a formação de novos profissionais na área de doenças infecciosas, pesquisas clínicas e desenvolvimento de imunizantes e terá cursos de mestrado, PhD e atualização para profissionais.	pt	[]	[]	[]	343	2502	15578	[]	[]	https://twitter.com/jairbolsonaro/status/1455090785561493504	False		0								[]				
